title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
Sicario,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Awake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
La brújula dorada,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Soy leyenda,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
Alvin y las ardillas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUTURAMA: el gran puntaje de Bender,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Margot en la boda,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
No estoy ahí,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Los salvajes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Turno equivocado 2: Deat End,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
El orfanato,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
Juno,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Maxed Out: Times difíciles, crédito fácil y la era de los prestamistas depredadores",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mis noches de arándanos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Helvetica,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
La lista de deseos,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El Volador de cometas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Las muertes de Ian Stone,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Wallcutters: una historia de amor,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Sweeney Todd: El barbero demonio de Fleet Street,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
Tesoro nacional: Libro de secretos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Habrá sangre,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
La guerra de Charlie Wilson,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AVPR: Aliens vs. Predator - Requiem,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Walk Hard: The Dewey Cox Story,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A su gusto,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Drenado (O Cheiro do Ralo),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dedicación,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Mi mascota es un monstruo,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Battlestar Galactica: Razor,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
PDTe amo,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27 vestidos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
El sueño de Cassandra,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Como estrellas en la tierra (Taare Zameen par),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
La visita de la banda,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[Rec],0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
En el nombre del rey: un cuento de asedio de mazmorra,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cloverfield,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Hacha,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cielo y tierra (diez a chi a),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Sopa de gato (Nekojiru-So),0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
La chica que saltaba a través del tiempo,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Primer domingo,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Inoderable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Rambo (Rambo 4),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Conoce a los espartanos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desierto extraño,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La señal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Hellboy II: El ejército dorado,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
En brujas,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Rise del foalsoldier,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Dientes,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Oro de tontos,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jumper,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Definitivamente puede ser,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
El aire que respiro,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
Punto de vista,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Las Crónicas de Spiderwick,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Paso 2: Las calles,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
La otra Bolena,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Semi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corre fatboy run,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Taxi al lado oscuro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Descendencia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Viaje por carretera,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10,000 aC",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
El trabajo del banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Día del Juicio Final,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Horton y el mundo de los Quien,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juegos divertidos EE. UU.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Los falsificadores,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Mongol,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Baile de guerra,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
El gurú del amor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diario de los muertos,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Penélope,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Ciudad de los hombres (Cidade Dos Homens),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zeitgeist: The Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Justice League: la nueva frontera,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Heima,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Angeles de nieve,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
La clase,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El caballero oscuro,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Nunca echarse para atrás,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drillbit Taylor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juventud sin juventud,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
Gente inteligente,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
El pastor: patrulla fronteriza,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Cabezales de cuero,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Asamblea (Ji Jie Hao),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cebraman,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detener la pérdida de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Brillar una luz,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Adentro (à l'Intérieur),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Isla de Nim,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Las ruinas,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Olvidando a Sarah Marshall,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Película de superhéroes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Reyes callejeros,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
El visitante,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Harold y Kumar Escape de la bahía de Guantánamo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99 francos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meteoro,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
El Reino Prohibido,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Feliz,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Religulous,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Avanzada,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
¿Tienes miedo?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hijo de Rambow,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Super alto yo,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Externalado,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bebé mamá,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expulsado: no se permite inteligencia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Baile de la noche,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Hombre de Acero,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hecho de Honor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cinturón rojo,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Taken,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
La caída,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Lo que pasa en Las Vegas...,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
American Pie Presents Beta House (American Pie 6: Beta House),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Las crónicas de Narnia: Príncipe Caspio,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Refugio,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
La chica de al lado,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
Indiana Jones y el reino del cráneo de cristal,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Las delicias celestiales de Nina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sexo y la ciudad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Los extraños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Más grande, más fuerte, más rápido*",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Todos los chicos aman a Mandy Lane,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Kung Fu Panda,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Recuento,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ex baterista,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
No te metes con el zohan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuck,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Teoría del caos,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Chico A,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Espiral,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
El evento,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
El increíble Hulk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Los hijos de Huang Shi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
WALL·E,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Wanted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hancock,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Ser inteligente,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jóvenes follando (también conocido como YPF),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Trinian's,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Futurama: La bestia con mil millones de respaldos,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Kit Kittredge: una chica estadounidense,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Gonzo: La vida y el trabajo del Dr. Hunter S. Thompson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
La locura,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Circo extraño (Kimyô na Sâkasu),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Encuentros al final del mundo,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
¡Strippers zombie!,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Batalla por Haditha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
¡Madre mía!,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Bienvenido a los palos (Bienvenue Chez Les Ch'tis),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rogue,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Viaje al centro de la Tierra,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tripulación Dave,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
La chica de la máquina,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Shrooms,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Transsiberiano,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Stargate: Continuum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vigilantes,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
Historias de escopeta,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Viendo a los detectives,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Felon,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Hermanastros,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los X-Files: quiero creer,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
Hombre en el cable,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hogfather (Hogfather de Terry Pratchett),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Patología,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Los fragmentos de Tracey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
La zona,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
El borde del amor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
La momia: la tumba del emperador Dragón,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
El tren de la carne de medianoche,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Río congelado,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vicky Cristina Barcelona,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Batman: Gotham Knight,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
El caminante,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Piña rápida,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cliff rojo (Chi Bi),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
La hermandad de los pantalones de viaje 2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Paseo en el infierno,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
High School Musical 2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Trueno trópico,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Guerra de las Galaxias, la guerra de los clones",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Henry Poole está aquí,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Crónicas mutantes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vals con Bashir (Vals im Bashir),0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Deje el correcto en (låt den rätte komma in),0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
Hamlet 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrera de la muerte,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
El conejito de la casa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El rockero,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I.O.U.S.A.(también conocido como Iousa),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Espejos,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Sukiyaki Django occidental,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pueblo de Somers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Quemar después de leer,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Pelicula desastrosa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Babilonia A.D.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Traitor,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
La película de cebolla,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El espíritu,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
John Adams,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Peligroso Bangkok,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Girasol (xiang ri kui),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Altered,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Mata justa,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
terraza con vista al lago,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Ciudad muerta,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
El Cuervo,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Appaloosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Furia,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ojo de águila,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Cómo perder amigos y alienar a la gente,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick y la lista de reproducción infinita de Nick y Norah,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Gomorra (Gomorra),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
La duquesa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Solo en la oscuridad II,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FLCL,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Rachel se va a casar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Cuerpo de mentiras,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Ember, la ciudad perdida",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Max Payne,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Zack y Miri hacen un porno,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
W.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chica de mi mejor amigo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Synecdoche, Nueva York",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
La vida secreta de las abejas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Carol americana, un",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
La ola,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Angus, tangas y snogging perfecto",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
El orgullo y la gloria,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
El expreso,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Babilonia 5: La leyenda de los Rangers: vivir y morir en Starlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Babilonia 5: The Lost Tales - Voices in the Dark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rockolla,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Futurama: el juego de Bender,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Hombre de hojalata,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Madagascar: Escape 2 África,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ceguera,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
Cambiante,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
El camino,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Slumdog millonario,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Quantum of Solace,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Modelos a seguir,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¡Tokio!,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JCVD,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Cenicienta,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Crows Zero (Kurôzu Zero),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krabat,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Campamento de rock,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
FARSCAPE: las Guerras de Pealkeeper,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Vio V,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Viaje sexual,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La isla,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Beverly Hills Chihuahua,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La clase,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Astilla,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Australia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Bolt,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leche,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crepúsculo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
Los niños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Transportador 3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Cuatro Navidad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El niño con el pijama de rayas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Incombustible,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Igor,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinotopía,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Hambre,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Punisher: zona de guerra,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Shrek los pasillos,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
La guía del cine de Pervert,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wallace y Gromit en 'una cuestión de pan y muerte',0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El día que la Tierra se detuvo,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
CHE: PARTE UNO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Che: Parte dos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Duda,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Gran Torino,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Frost/Nixon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
El lector,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
